,NTCO3.SA_MktCap_USD,0973.HK_MktCap_USD,LMND_MktCap_USD,SOMA3.SA_MktCap_USD,ARZZ3.SA_MktCap_USD,MME.AX_MktCap_USD,AEF.AX_MktCap_USD,CONCHATORO.SN_MktCap_USD,MOVI3.SA_MktCap_USD,FREY.PA_MktCap_USD,LFG.AX_MktCap_USD,ABB.AX_MktCap_USD,1112.HK_MktCap_USD,VITL_MktCap_USD,2897.TW_MktCap_USD,KMD.NZ_MktCap_USD,SML.NZ_MktCap_USD,AMAL_MktCap_USD,BFT.WA_MktCap_USD,IBAB.BR_MktCap_USD,Index
2024-01-29,4085642193.532621,4352160457.197836,1200412634.575,1086601902.119642,1290876660.614201,46848222.26750192,436027505.8408355,784692335.3228602,685178191.1720252,875739739.9362048,835873927.9461275,712502866.0434635,846720802.7706162,644698048.9265244,808442947.9991922,299736436.44212985,113330271.33239378,803660479.5183581,1612255178.8770332,329239237.28032196,21.850640039714886
2024-01-30,4051516378.0458155,4689180302.631986,1146222515.6992948,1083385013.424118,1264581674.882907,48399567.46175161,419225406.24699694,771416953.0030738,671286261.9767605,876480407.5431316,835432761.6612252,725534320.8841671,814462900.8995728,645983149.8613902,808344188.3059665,295369850.0445755,111876231.17011611,826425362.1196648,1642536806.4228103,324599525.6508939,22.052259577936216
2024-01-31,4188964862.145208,4726732686.329516,1085173000.722265,1265137516.9465606,1416986975.9862223,50394982.679764315,411701827.4711199,784513688.574014,676910819.7851644,879739118.7467567,825234784.263595,718111465.8737047,833569530.0126896,615997202.6479146,809544729.4918296,285999590.1362706,118482752.72795165,795572912.2150275,1658957952.9394858,314835423.19524527,22.462561822890304
2024-02-01,4296903722.95216,4856938354.186221,1109867245.357735,1253712056.8074315,1433553730.9909723,50499386.93420112,424939126.4154563,783428403.4855201,676842025.850154,879006164.0772463,834934233.0121878,719599191.2029004,822139244.727312,648553392.5837439,805549732.9104263,291810487.40916085,117736408.45883384,779397950.493516,1697342879.098993,314437125.27900934,22.79719086223318
2024-02-02,4212317298.1224527,4856938354.186221,1100949821.0906622,1227715527.9452407,1417265985.0742285,50499386.93420112,424939126.4154563,761236606.1633433,666772970.8999629,879006164.0772463,834934233.0121878,719599191.2029004,822139244.727312,631846917.02,805549732.9104263,291810487.40916085,117736408.45883384,767715870.4142274,1697342879.098993,314437125.27900934,22.600753330442068
2024-02-04,4212317298.1224527,4893616736.969335,1100949821.0906622,1227715527.9452407,1417265985.0742285,47743742.92485067,415076466.7273431,761236606.1633433,666772970.8999629,877842383.2446533,871543355.5864458,719430792.1992632,828347819.0098892,631846917.02,799355162.5716612,287920636.3434289,113401097.3570315,767715870.4142274,1683099549.6848018,310489436.9625558,22.633688176311377
2024-02-05,4187921093.047562,5232398085.845544,1050189596.5175107,1143951718.377154,1338282719.7921627,49217441.75226549,422619587.23597026,758616341.3114507,648030802.1490173,868261417.8196143,874066392.9271985,716638352.6516418,845869396.2550642,640414324.6734755,799355162.5716612,287920636.3434289,113401097.3570315,758995255.32105,1652679165.8768382,304198952.4961903,22.693027540321832
2024-02-06,4480642686.75989,5222570127.879573,1087230898.0534189,1146122181.7248976,1344210695.7135222,46801172.15674756,419643883.56155854,768519074.1381379,655089828.2797245,875930253.1905794,884595523.6519394,748205977.6136211,860137455.3872772,636987361.6120853,799355162.5716612,285430054.00353074,115464524.21747996,742155434.9421456,1673660401.710594,300665092.7303649,23.09341778989875
2024-02-07,4388228990.355152,5224700794.09111,1074883775.7356837,1150873084.4003515,1354271772.3018699,47296111.98892512,406043925.9162961,772216814.4352033,652710715.0904675,870993285.3706034,843817557.6860772,760299439.1249362,866862364.5103052,638272462.546951,799355162.5716612,277475078.0771099,114254570.57533778,730127008.2796091,1678867017.4508953,307905232.0480793,22.959455162556626
2024-02-08,4290456160.0214276,5260876236.154644,1101635786.8677137,1125064928.7472298,1316028230.649565,48242160.64265563,409234380.45814097,760775050.8466234,617160345.4234493,864662583.4287003,850779858.1325625,748371592.1873984,866618532.2816076,655835699.3023537,799355162.5716612,277406444.9949191,115619312.32560329,726217729.2744163,1693084344.1644979,309781407.6485588,22.83720594612373
2024-02-09,4318032864.10527,5260876236.154644,1135933290.7127137,1153528419.4664946,1363125893.208924,48242160.64265563,409234380.45814097,758160405.034115,606189441.3750795,864662583.4287003,850779858.1325625,748371592.1873984,866618532.2816076,663974726.36,799355162.5716612,277406444.9949191,115619312.32560329,719000638.6998645,1693084344.1644979,309781407.6485588,22.96197769395341
2024-02-11,4318032864.10527,5260876236.154644,1135933290.7127137,1153528419.4664946,1363125893.208924,45102465.51973065,396347176.2728746,758160405.034115,606189441.3750795,866361835.5673243,834506622.6942072,744015647.4163923,866618532.2816076,663974726.36,799355162.5716612,279214025.26431644,102351886.69598062,719000638.6998645,1681631397.305158,317124479.0576783,22.911451145764033
2024-02-12,4318032864.10527,5260876236.154644,1163371267.6217947,1153528419.4664946,1363125893.208924,47921025.57820995,393557712.0118824,762100058.6866456,606189441.3750795,864266739.6219925,817254398.7965127,738938800.0604742,866618532.2816076,661404483.6376462,799355162.5716612,274150973.994934,99246338.28542213,745162541.6077797,1668914999.437732,331015096.76656383,22.935030985271275
2024-02-13,4318032864.10527,5196332972.660136,1098892054.5941026,1153528419.4664946,1363125893.208924,45152250.1762847,376754122.9684259,762563561.7550986,606189441.3750795,859268570.5253835,807597866.217246,720964505.023992,827004868.0149556,644269668.330695,799355162.5716612,262589511.11631477,99460135.47327004,706671507.1336029,1648155566.4498959,320600042.338858,22.616508983505692
2024-02-14,4357806186.338479,5206488895.670333,1178462253.047735,1127224617.4707515,1326340837.1404164,45476273.58806087,384813096.677347,791524547.6181676,585884830.8830354,861052921.1571791,821290398.651432,739171558.9356391,833497562.3432047,651123594.4534755,822316341.7659849,255663952.90956122,98622883.04162844,718098523.9886893,1592383950.1460254,310922008.5753816,22.708165234402532
2024-02-15,4244709118.0910444,5289904547.829852,1235396104.1970513,1107206375.165046,1321866495.1735165,47892413.17302953,381031371.72348046,791863662.9156864,589038289.7559547,864392438.9587291,818748925.5670478,732888761.7053165,855595711.9577421,666973308.8255609,827903871.1098602,264939440.01288176,98956450.20395221,734938401.9959769,1729568057.4162774,320679332.880852,22.92449307865886
2024-02-16,4260955740.149666,5289904547.829852,1212073791.1156838,1129429013.5884385,1327060202.4315915,47892413.17302953,381031371.72348046,785517347.6566596,589115401.3568627,864392438.9587291,818748925.5670478,732888761.7053165,855595711.9577421,669115170.9520853,827903871.1098602,264939440.01288176,98956450.20395221,721105630.6543233,1729568057.4162774,320679332.880852,22.926873620444333
2024-02-18,4260955740.149666,5270539345.672458,1212073791.1156838,1129429013.5884385,1327060202.4315915,46866190.35801004,377126692.258859,785517347.6566596,589115401.3568627,865296688.2841933,830212103.8094574,726768076.4477531,857101211.5918518,669115170.9520853,841402145.8884794,261809139.18449548,97964978.34657647,721105630.6543233,1748223847.1186697,311842941.4242736,22.92952565829039
2024-02-19,4250553417.294495,5355261704.175506,1212073791.1156838,1121949375.1861436,1334499119.865798,47929381.21657613,371331077.89377844,784504277.6394376,598233758.5511764,864522832.4522014,823348858.4093478,722228099.1361905,849138290.4805948,669115170.9520853,838705500.3152931,232483990.07296622,99464565.93444282,721105630.6543233,1729170008.335209,305454959.35134554,22.931073809032593
2024-02-20,4408016870.782175,5298774983.584168,1227850611.484081,1144837312.60867,1373800796.6213834,45861144.948515154,385755256.6394086,772530641.921341,632704102.1294053,867443675.5803846,812313382.9612894,717262484.1588532,892150044.2352144,689248609.5772195,835094117.5632757,233453291.72490346,97065768.32360488,728623426.1326003,1710209516.9979496,298211795.68115187,23.171207833655593
2024-02-21,4387288729.025985,5298886774.801739,1168858993.838205,1134850805.162892,1364164929.4919982,47536467.52644268,378020085.0894487,760620393.0539227,609632313.8228528,868128830.5036428,812270265.2682302,717224411.7790506,887389460.9627806,771067424.16,832104200.4800354,233912065.88711926,101485067.21047369,726819139.0818666,1710913717.5382853,298447339.827402,23.10962141451237
2024-02-22,4423072677.296967,5335347401.137457,1213445722.6697862,1134940023.263031,1357511405.0545244,47019488.380744435,413107634.4429037,751531278.5870746,611355825.546269,862069976.2944653,826949807.7508398,851295961.8517408,909491289.6179326,712380589.8152925,828195114.6741226,230215389.9249425,98905014.90452878,707874384.3768865,1731540172.9720366,296137698.43889844,23.34238685700045
2024-02-23,4293845015.1993437,5335347401.137457,1227850611.484081,1123008083.0905523,1346229342.8273165,47019488.380744435,413107634.4429037,744605860.550398,597351196.1345642,862069976.2944653,826949807.7508398,851295961.8517408,909491289.6179326,721376418.9172195,828195114.6741226,230215389.9249425,98905014.90452878,713287130.2723213,1731540172.9720366,296137698.43889844,23.197828608866413
2024-02-25,4293845015.1993437,5409329027.486046,1227850611.484081,1123008083.0905523,1346229342.8273165,50424427.8909518,406532284.6256989,744605860.550398,597351196.1345642,868105348.3958006,817739025.2097473,869008750.6826017,934752141.7033595,721376418.9172195,825787336.1858577,225645999.00671196,97360004.36631887,713287130.2723213,1729611390.109232,289544366.77081436,23.291393760908935
2024-02-26,4288466715.3351426,5268266594.612971,1373958051.1311538,1091417754.4292574,1312431675.768165,47993318.35814531,398000560.9022268,742262072.9773778,590423979.5064267,870587371.8037746,806567586.9533483,861834485.1590487,931576221.5396793,741081436.0939022,829719717.6819984,220653458.7156168,97036741.65798418,707573679.4731613,1718327634.2039385,297139368.3735642,23.195318424676884
2024-02-27,4444712954.083683,5587982945.695998,1489883519.926346,1141841818.6105583,1351902189.2272432,44675678.019663796,396733820.0588121,755058670.5558633,640732171.257883,870029448.816556,795194909.3802574,841804467.0389818,923590412.949715,765926938.7152925,829719717.6819984,220794360.87272337,104134846.01141615,708776499.0880618,1711271007.7130222,289263929.99114126,23.91403030569522
2024-02-28,4322141787.797926,5566749198.7021265,1076941607.6495407,1125858845.3873785,1340600364.136593,44336697.31659626,408249305.2010548,765168923.3880827,636959360.7076882,869573069.6045529,771405184.6315647,846580983.2286472,931147798.4662638,746650302.134439,840645888.2048038,218135655.30146417,102880901.41718638,706972212.037328,1743333440.2091534,286961528.9868585,23.351293054509245
2024-02-29,4254752995.4364004,5622795295.292016,1113982909.1854486,1114151575.6189983,1336091881.3519967,44919582.04137395,390915086.22208536,759794825.3796006,620632348.1003075,866886026.8577722,789665387.8224707,808023819.5488096,927902743.6600857,769782282.372512,833908667.6903876,217770618.0280914,104096690.79363728,694041613.0352329,1798381374.1096354,294957204.15801466,23.36345292670488
2024-03-01,4350142192.290871,5622795295.292016,1160627535.3481836,1133852540.0238101,1343282334.934329,44919582.04137395,390915086.22208536,759334415.6262577,619060671.7860779,866886026.8577722,789665387.8224707,808023819.5488096,927902743.6600857,782205074.5358293,833908667.6903876,217770618.0280914,104096690.79363728,697650187.1367005,1798381374.1096354,294957204.15801466,23.546377447906437
2024-03-03,4350142192.290871,5622698333.270702,1160627535.3481836,1133852540.0238101,1343282334.934329,45122779.6911626,384953407.17840636,759334415.6262577,619060671.7860779,869917195.4723705,840831713.2215246,821030072.3712243,923112018.7626905,782205074.5358293,833682552.1998551,226815839.51557642,107188951.19777176,697650187.1367005,1811163004.993784,301213694.356676,23.633884513913802
2024-03-04,4234218239.809041,5484221207.676367,1183263882.6525,1086166268.6683073,1288405489.8473368,41650532.484816715,371427734.3059056,751357199.8233447,612055976.6594571,870913393.7879728,836242183.8824929,863225003.4978133,928320154.3346183,785203657.0013902,848582192.8601807,226547600.03358096,102890936.06963713,683216005.9875968,1870555384.6366298,300943193.7383173,23.36940623775731
2024-03-05,4362415421.5513315,5550395849.72503,1120842436.1213675,1099451303.6478608,1309434313.1745303,41631893.905867554,365099473.1274544,747625253.0722541,614926949.8024858,871007938.5648355,827963784.9626651,821839846.6283321,909265790.8184123,802338472.3083413,851994943.6217382,217876684.61749208,102758761.19498907,695845900.0859667,1867881891.478254,303130107.573669,23.483727015982875
2024-03-06,4453002947.176881,5513076629.0809765,1103693684.1988676,1129655006.453398,1341583335.5462685,42586859.66842265,374780589.558567,765615628.4964379,617337573.1462369,874472927.1217113,837806516.1257589,848442342.4967316,909317041.2916329,813904503.28,854052653.2762234,215056946.15160736,104815201.64148879,709077203.9917868,1903084109.4677453,312060264.222491,23.723421962393235
2024-03-07,4538046304.098901,5477761613.235489,1148280413.0304487,1122277953.806253,1334248749.8958993,44073673.2996446,376351706.06671053,766599679.6338503,653009109.4115298,878552022.9597174,824709330.1667242,857446045.1186628,903329155.1578135,852457858.1469511,847189994.4655167,221098559.55536667,105687482.53258248,712685778.0932544,1918880879.0643811,347661189.21982425,23.93034749695952
2024-03-08,4577853071.565587,5477761613.235489,1218933318.0516026,1115336530.678106,1325596048.6937728,44073673.2996446,376351706.06671053,789426224.0302362,661646970.0078301,878552022.9597174,824709330.1667242,857446045.1186628,903329155.1578135,878588502.5558293,847189994.4655167,221098559.55536667,105687482.53258248,721707098.0901568,1918880879.0643811,347661189.21982425,24.09182941451555
2024-03-10,4577853071.565587,5506176957.921728,1218933318.0516026,1115336530.678106,1325596048.6937728,43528107.36381251,368676027.7802222,789426224.0302362,661646970.0078301,877975201.4576457,851239671.4980769,835055766.3304161,912917895.1106073,878588502.5558293,854895463.8832015,221120417.70111257,105697930.9606562,721707098.0901568,1811181043.5765557,364184158.64129514,24.04173640589845
2024-03-11,4513931921.81263,5524266926.787015,1192867141.8620298,1106092698.2111413,1317608859.867324,41776862.15502159,373671923.1445334,783156909.790675,653102153.0758048,877034686.8321357,834035667.0057014,839636932.5792856,922354599.2596116,899150280.9241706,856823182.5738652,216565689.35447764,99921173.09163393,728322721.2288753,1856272721.5061436,347680513.4922354,23.98427356455431
2024-03-12,4821997437.0259905,5738951931.986271,1157197837.2975214,1154220619.1394536,1367325118.142182,41162777.452880934,374787696.3524635,817092763.0468702,668086458.112021,876756757.5228267,833033273.9402194,819697174.6198143,901367667.8349785,899578661.52,860091106.1256917,220061192.41178018,105191609.91320336,718399228.8924143,1913280927.6635337,344472548.1574325,24.63275278715755
