,0973.HK,NTCO3.SA,BFT.WA,COUR,WRBY,COCO,ARZZ3.SA,LMND,SOMA3.SA,VITL,FREY.PA,CONCHATORO.SN,1112.HK,2897.TW,AMAL,MOVI3.SA,6088.T,IBAB.BR,KMD.NZ,CLSA3.SA,INCLU.BR,BIRD,CVT.NZ,SML.NZ,ALQP.PA,1346.HK,HLZ.MC,ZVIA,GROV,CWEB.TO,0973.HK_currency,0973.HK_SO,NTCO3.SA_currency,NTCO3.SA_SO,BFT.WA_currency,BFT.WA_SO,COUR_currency,COUR_SO,WRBY_currency,WRBY_SO,COCO_currency,COCO_SO,ARZZ3.SA_currency,ARZZ3.SA_SO,LMND_currency,LMND_SO,SOMA3.SA_currency,SOMA3.SA_SO,VITL_currency,VITL_SO,FREY.PA_currency,FREY.PA_SO,CONCHATORO.SN_currency,CONCHATORO.SN_SO,1112.HK_currency,1112.HK_SO,2897.TW_currency,2897.TW_SO,AMAL_currency,AMAL_SO,MOVI3.SA_currency,MOVI3.SA_SO,6088.T_currency,6088.T_SO,IBAB.BR_currency,IBAB.BR_SO,KMD.NZ_currency,KMD.NZ_SO,CLSA3.SA_currency,CLSA3.SA_SO,INCLU.BR_currency,INCLU.BR_SO,BIRD_currency,BIRD_SO,CVT.NZ_currency,CVT.NZ_SO,SML.NZ_currency,SML.NZ_SO,ALQP.PA_currency,ALQP.PA_SO,1346.HK_currency,1346.HK_SO,HLZ.MC_currency,HLZ.MC_SO,ZVIA_currency,ZVIA_SO,GROV_currency,GROV_SO,CWEB.TO_currency,CWEB.TO_SO
2022-01-25,30.035049438476562,21.35692024230957,600.834228515625,18.579999923706055,34.72999954223633,10.270000457763672,73.6396713256836,29.75,12.158241271972656,16.450000762939453,29.51799201965332,1203.6343994140625,11.674203872680664,7.904823303222656,15.412689208984375,14.033965110778809,1026.6661376953125,14.266707420349121,1.2050546407699585,10.270000457763672,16.813907623291016,12.319999694824219,3.3461601734161377,3.200000047683716,23.799999237060547,0.32154715061187744,11.899999618530273,7.829999923706055,,1.159999966621399,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-01-26,29.502168655395508,21.83478546142578,592.0415649414062,18.420000076293945,35.31999969482422,10.09000015258789,77.6296615600586,28.559999465942383,13.344650268554688,15.789999961853027,29.51799201965332,1211.04150390625,11.390763282775879,,15.575634002685547,14.765935897827148,966.1891479492188,14.344667434692383,1.2050546407699585,10.050000190734863,17.0910587310791,12.470000267028809,3.3078091144561768,3.1500000953674316,23.600000381469727,0.31350842118263245,11.949999809265137,7.639999866485596,,1.1299999952316284,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-01-27,29.114620208740234,21.12717628479004,593.0184936523438,17.950000762939453,33.9900016784668,9.65999984741211,75.50672149658203,27.56999969482422,14.08983325958252,15.5,29.51799201965332,1190.672119140625,11.319903373718262,,16.294509887695312,14.793045997619629,986.828125,14.422627449035645,1.196193814277649,10.699999809265137,17.164966583251953,11.670000076293945,3.2406938076019287,3.1500000953674316,23.600000381469727,0.31350842118263245,11.949999809265137,7.449999809265137,,1.100000023841858,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-01-28,,19.757909774780273,,18.799999237060547,34.880001068115234,10.170000076293945,74.94756317138672,28.760000228881836,13.981978416442871,15.4399995803833,,1196.87548828125,,,15.62355899810791,14.630386352539062,,,,11.119999885559082,,11.779999732971191,,,,,,7.940000057220459,,1.1200000047683716,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-01-30,29.453723907470703,,594.9724731445312,,,,,,,,29.51799201965332,,11.674203872680664,,,,1037.7054443359375,14.753958702087402,1.2404972314834595,,16.850860595703125,,3.2311058044433594,3.1500000953674316,23.600000381469727,0.31350842118263245,11.899999618530273,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-01-31,,20.860675811767578,624.2814331054688,20.309999465942383,37.16999816894531,10.90999984741211,77.51593780517578,31.93000030517578,14.21729850769043,16.530000686645508,29.51799201965332,1186.96875,,,16.304092407226562,14.892448425292969,1051.144775390625,17.053781509399414,1.2404972314834595,11.529999732971191,16.998674392700195,12.359999656677246,3.2311058044433594,3.3399999141693115,23.600000381469727,,11.850000381469727,8.0,,1.309999942779541,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-01,,21.09041976928711,623.3045043945312,20.81999969482422,38.08000183105469,11.5,76.88094329833984,34.119998931884766,14.050612449645996,16.709999084472656,29.51799201965332,1191.9683837890625,,,16.121980667114258,14.838229179382324,1105.8619384765625,17.44358253479004,1.2404972314834595,11.229999542236328,17.0910587310791,12.539999961853027,3.317396640777588,3.450000047683716,23.600000381469727,,11.850000381469727,7.860000133514404,,1.399999976158142,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-02,,20.070358276367188,623.3045043945312,20.3799991607666,36.099998474121094,11.319999694824219,77.71497344970703,31.440000534057617,13.825098037719727,16.25,29.694746017456055,1171.22900390625,,,15.987788200378418,14.684605598449707,1043.9451904296875,17.053781509399414,1.2227760553359985,11.390000343322754,17.1464900970459,12.15999984741211,3.4036874771118164,3.4200000762939453,23.600000381469727,,11.699999809265137,8.050000190734863,,1.2699999809265137,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-03,29.84127426147461,19.71196174621582,625.2584228515625,19.969999313354492,32.709999084472656,11.350000381469727,78.65323638916016,28.920000076293945,13.530946731567383,15.380000114440918,29.694746017456055,1154.3780517578125,11.514768600463867,,15.863182067871094,14.440614700317383,1066.98388671875,16.72245216369629,1.2227760553359985,11.5,17.072582244873047,11.449999809265137,3.394099473953247,3.3499999046325684,23.600000381469727,0.31350842118263245,11.600000381469727,8.739999771118164,,1.2599999904632568,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-04,,19.3076114654541,,20.530000686645508,33.11000061035156,11.720000267028809,77.9992904663086,28.770000457763672,13.5603609085083,15.3100004196167,,1154.56298828125,,,16.352018356323242,14.160478591918945,,,,10.800000190734863,,10.75,,,,,,8.869999885559082,,1.2999999523162842,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-06,29.889719009399414,,627.2123413085938,,,,,,,,29.871501922607422,,11.550198554992676,8.238829612731934,,,1063.14404296875,16.605512619018555,,,16.813907623291016,,,,23.600000381469727,0.32154715061187744,11.5,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-07,29.502168655395508,19.0502986907959,639.9129028320312,20.6299991607666,32.20000076293945,12.399999618530273,77.09893798828125,28.6299991607666,13.109330177307129,15.510000228881836,30.048254013061523,1157.1556396484375,11.443909645080566,8.368721961975098,16.399944305419922,13.997818946838379,1130.820556640625,16.64449119567871,1.2227760553359985,11.5,16.813907623291016,11.3100004196167,3.4516265392303467,3.440000057220459,23.600000381469727,0.32154715061187744,10.699999809265137,8.960000038146973,,1.340000033378601,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-08,29.938161849975586,20.070358276367188,659.4522094726562,21.34000015258789,32.20000076293945,12.680000305175781,76.97572326660156,28.350000381469727,12.893619537353516,15.25,29.694746017456055,1158.1741943359375,11.567914009094238,8.396554946899414,16.582061767578125,13.853231430053711,1094.3424072265625,17.24868392944336,1.2404972314834595,10.949999809265137,16.850860595703125,11.1899995803833,3.422863006591797,3.450000047683716,23.600000381469727,0.32154715061187744,10.699999809265137,9.380000114440918,,1.4500000476837158,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-09,29.59905433654785,21.641799926757812,659.4522094726562,22.209999084472656,34.060001373291016,12.729999542236328,77.74340057373047,31.010000228881836,12.78576374053955,15.5,29.871501922607422,1149.0078125,11.497053146362305,8.2944974899292,16.074054718017578,14.232772827148438,1105.3818359375,17.677461624145508,1.2404972314834595,10.880000114440918,16.90629005432129,11.640000343322754,3.4516265392303467,3.440000057220459,23.600000381469727,0.32154715061187744,10.75,9.579999923706055,,1.600000023841858,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-10,29.356836318969727,21.972631454467773,653.5904541015625,21.030000686645508,33.849998474121094,11.989999771118164,80.02745819091797,29.459999084472656,12.560248374938965,15.489999771118164,29.871501922607422,1159.1925048828125,11.479338645935059,8.41511058807373,16.15073585510254,14.413504600524902,,17.657974243164062,1.249358057975769,10.399999618530273,16.98019790649414,11.460000038146973,3.384511709213257,3.4100000858306885,23.600000381469727,0.32154715061187744,10.5,9.699999809265137,,1.7899999618530273,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-11,,21.43962860107422,,19.700000762939453,32.16999816894531,12.069999694824219,79.19344329833984,29.0,12.364147186279297,15.539999961853027,,1135.119873046875,,,16.016542434692383,14.052038192749023,,,,9.880000114440918,,11.579999923706055,,,,,,9.220000267028809,,1.9800000190734863,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-13,28.872400283813477,,666.291015625,,,,,,,,29.871501922607422,,11.249043464660645,8.368721961975098,,,1050.6646728515625,16.41061019897461,1.249358057975769,,16.813907623291016,,3.2598695755004883,3.4200000762939453,23.600000381469727,0.31350842118263245,10.449999809265137,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-14,27.564424514770508,21.163936614990234,682.8994140625,20.489999771118164,29.8700008392334,12.0600004196167,79.49671173095703,29.06999969482422,12.677908897399902,16.18000030517578,29.871501922607422,1117.5283203125,11.514768600463867,8.350164413452148,16.39215850830078,14.314101219177246,1003.1472778320312,17.424091339111328,1.2404972314834595,9.670000076293945,16.998674392700195,11.170000076293945,3.221518039703369,3.4200000762939453,23.399999618530273,0.31350842118263245,10.0,8.729999542236328,,1.7200000286102295,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-15,27.66131019592285,21.6877498626709,627.2123413085938,20.850000381469727,31.920000076293945,12.319999694824219,82.5484619140625,32.31999969482422,13.187769889831543,16.510000228881836,30.048254013061523,1115.676513671875,11.514768600463867,8.40583324432373,16.709983825683594,14.765935897827148,1015.6266479492188,17.63848304748535,1.231636643409729,9.899999618530273,16.998674392700195,11.020000457763672,3.355748176574707,3.4200000762939453,23.399999618530273,0.32154715061187744,10.0,10.1899995803833,,1.7999999523162842,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-16,27.515979766845703,22.97431182861328,633.0741577148438,21.15999984741211,30.219999313354492,12.069999694824219,80.93729400634766,31.25,13.119134902954102,15.600000381469727,30.048254013061523,1122.1575927734375,11.93992805480957,8.452221870422363,16.873714447021484,14.9105224609375,963.7893676757812,17.618993759155273,1.231636643409729,9.75,16.86933708190918,10.930000305175781,3.355748176574707,3.4600000381469727,23.399999618530273,0.31752780079841614,10.050000190734863,9.489999771118164,,1.7100000381469727,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-17,27.564424514770508,23.268383026123047,623.3045043945312,20.1299991607666,29.479999542236328,11.529999732971191,79.39247131347656,28.510000228881836,12.65829849243164,14.399999618530273,30.048254013061523,1101.788330078125,11.851354598999023,8.461501121520996,16.56551742553711,14.46772575378418,991.6278076171875,17.482563018798828,1.2227760553359985,9.529999732971191,16.370464324951172,9.770000457763672,3.3078091144561768,3.4000000953674316,23.399999618530273,0.32154715061187744,10.25,9.890000343322754,,1.590000033378601,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-18,,21.954252243041992,,19.899999618530273,28.040000915527344,10.970000267028809,78.85225677490234,26.399999618530273,12.579858779907227,14.390000343322754,,1102.71435546875,,,16.488468170166016,14.368321418762207,,,,9.369999885559082,,9.100000381469727,,,,,,9.5,,1.5199999809265137,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-20,27.61286735534668,,620.3735961914062,,,,,,,,30.048254013061523,,11.514768600463867,8.452221870422363,,,973.8687744140625,17.44358253479004,1.2050546407699585,,16.167219161987305,,3.3365724086761475,3.490000009536743,23.399999618530273,0.32958582043647766,10.300000190734863,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-21,26.934656143188477,20.621742248535156,625.2584228515625,,,,75.54463195800781,,12.060192108154297,,30.048254013061523,1134.842041015625,10.96560287475586,8.359443664550781,,14.187588691711426,985.38818359375,17.560523986816406,1.187333106994629,8.699999809265137,16.03788185119629,,3.3365724086761475,3.490000009536743,23.200000762939453,0.32154715061187744,9.899999618530273,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-22,27.031543731689453,20.309293746948242,604.7421264648438,19.469999313354492,26.75,10.90999984741211,78.0845947265625,24.520000457763672,12.942644119262695,13.84000015258789,30.048254013061523,1110.584228515625,11.514768600463867,8.359443664550781,16.411420822143555,15.443686485290527,,18.086753845214844,1.1607509851455688,9.220000267028809,16.093311309814453,8.569999694824219,3.384511709213257,3.490000009536743,23.399999618530273,0.32154715061187744,10.199999809265137,9.729999542236328,,1.4500000476837158,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-23,25.57823371887207,20.65850067138672,544.1702270507812,18.600000381469727,27.079999923706055,10.59000015258789,78.12249755859375,22.950000762939453,12.92303466796875,13.600000381469727,29.51799201965332,1064.7535400390625,10.894742012023926,8.220273971557617,16.575145721435547,15.506943702697754,982.50830078125,17.96981430053711,1.1430295705795288,8.90999984741211,16.59218406677246,8.59000015258789,3.221518039703369,3.25,23.399999618530273,0.32154715061187744,9.800000190734863,8.75,,1.3600000143051147,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-24,25.675121307373047,21.191503524780273,555.893798828125,19.950000762939453,29.709999084472656,10.890000343322754,77.58229064941406,23.510000228881836,12.92303466796875,14.239999771118164,29.51799201965332,1046.698974609375,10.841598510742188,8.173883438110352,16.266950607299805,15.163549423217773,1023.7861938476562,18.16471290588379,1.1430295705795288,9.470000267028809,16.59218406677246,8.569999694824219,3.1639907360076904,3.299999952316284,23.399999618530273,0.3094891309738159,10.399999618530273,6.900000095367432,,1.4199999570846558,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-25,,21.274213790893555,,19.989999771118164,29.959999084472656,11.430000305175781,76.97572326660156,23.479999542236328,12.726932525634766,14.109999656677246,,1037.9031982421875,,,16.748506546020508,14.7568998336792,,,,9.180000305175781,,7.860000133514404,,,,,,6.730000019073486,,1.3899999856948853,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-27,26.15955924987793,,559.8016967773438,,,,,,,,29.694746017456055,,10.717592239379883,,,,1028.10595703125,18.125734329223633,1.1607509851455688,,16.86933708190918,,3.2598695755004883,3.369999885559082,23.399999618530273,0.3094891309738159,10.300000190734863,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2022-02-28,25.5297908782959,,544.1702270507812,20.329999923706055,29.93000030517578,11.59000015258789,,25.450000762939453,,14.25,29.694746017456055,1086.974365234375,10.664446830749512,8.3037748336792,16.536623001098633,,1113.0615234375,18.39859390258789,1.187333106994629,,16.75847625732422,7.880000114440918,3.2598695755004883,3.299999952316284,23.399999618530273,0.3094891309738159,10.5,6.25,,1.5499999523162842,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
